Activity,Road,Road Code,Comments,Complete,Completed_Date_Time,Contract,Council,Created_Date,Direction,Distance_Past,Job_ID,Job_Type,Latitude,Longitude,Reference_Point
LITTER CONTROL,ARARAT-HALLS GAP RD,5136,Mark Templar on 11/06/2014 - Removed.branches,Yes,11/06/2014 11:20,CN8124 WR,ARARAT,11/06/2014 11:14,Reverse,361,52343,Routine Maintenance,-37.2105101,142.6255146,35 (KM)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 11/06/2014 - Remove roo from side of road,Yes,11/06/2014 12:47,CN8124 WR,ARARAT,11/06/2014 12:44,Forward,316,52505,Routine Maintenance,-37.6824516,143.0722982,EURAMBEEN-STREATHAM RD (SR)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 11/06/2014 - Remove roo from side of road,Yes,11/06/2014 14:10,CN8124 WR,ARARAT,11/06/2014 14:06,Forward,722,52651,Routine Maintenance,-37.6621675,142.6483465,228 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 12/06/2014 - Removed.branch,Yes,12/06/2014 8:33,CN8124 WR,ARARAT,12/06/2014 8:27,Forward,500,52891,Routine Maintenance,-37.1619802,143.0989467,BUANGOR-BEN NEVIS RD (SR)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 12/06/2014 - Removed.roo,Yes,12/06/2014 8:39,CN8124 WR,PYRENEES,12/06/2014 8:33,Forward,700,52896,Routine Maintenance,-37.1285864,143.1063,8 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 12/06/2014 - Removed.roo,Yes,12/06/2014 9:24,CN8124 WR,PYRENEES,12/06/2014 9:17,Forward,400,53000,Routine Maintenance,-36.9154397,143.113541,35 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 12/06/2014 - Removed.roo,Yes,12/06/2014 10:10,CN8124 WR,NORTHERN GRAMPIANS,12/06/2014 9:45,Forward,400,53067,Routine Maintenance,-36.7710487,143.1253714,52 (KM)
LITTER CONTROL,MORTLAKE-ARARAT RD,5100,John Webber on 13/06/2014 - Remove roo from side of road,Yes,13/06/2014 14:06,CN8124 WR,ARARAT,13/06/2014 14:05,Forward,833,54130,Routine Maintenance,-37.6060102,142.8369695,54 (KM)
LITTER CONTROL,DUNACH-EDDINGTON RD,5975,Andrew Ingram on 13/06/2014 - Dead roo removed and completed,Yes,13/06/2014 13:20,CN8124 WR,CENTRAL GOLDFIELDS,13/06/2014 13:20,Forward,317,54065,Hazard,-37.1775074,143.745755,RED LION RD (SR)
LITTER CONTROL,DUNACH-EDDINGTON RD,5975,Andrew Ingram on 13/06/2014 - Dead fox removed and completed,Yes,13/06/2014 13:25,CN8124 WR,CENTRAL GOLDFIELDS,13/06/2014 13:23,Forward,80,54074,Hazard,-37.1370494,143.7679171,10 (KM)
LITTER CONTROL,DUNACH-EDDINGTON RD,5975,Andrew Ingram on 13/06/2014 - Dead roo removed and completed,Yes,13/06/2014 13:46,CN8124 WR,CENTRAL GOLDFIELDS,13/06/2014 13:41,Forward,270,54128,Hazard,-36.9656597,143.8237579,HAVELOCK-BARINGHUP RD (SR)
LITTER CONTROL,SKIPTON RD,5090,John Webber on 16/06/2014 - Remove roo from road,Yes,16/06/2014 12:57,CN8124 WR,PYRENEES,16/06/2014 12:57,Forward,727,54643,Routine Maintenance,-37.5470047,143.3684154,13 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 17/06/2014 - Removed.roo,Yes,17/06/2014 10:47,CN8124 WR,ARARAT,17/06/2014 10:43,Forward,998,55281,Routine Maintenance,-37.3651813,142.5084808,51 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 17/06/2014 - Removed.roo,Yes,17/06/2014 10:43,CN8124 WR,ARARAT,17/06/2014 9:35,Forward,527,55282,Routine Maintenance,-37.3269356,142.5196659,47 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 17/06/2014 - Removed.roo,Yes,17/06/2014 11:36,CN8124 WR,ARARAT,17/06/2014 11:15,Forward,0,55322,Routine Maintenance,-37.5669283,142.3890292,78 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 17/06/2014 - Removed.branch,Yes,17/06/2014 9:35,CN8124 WR,NORTHERN GRAMPIANS,17/06/2014 9:31,Forward,400,55327,Routine Maintenance,-37.234037,142.5387915,36 (KM)
LITTER CONTROL,VICTORIA VALLEY RD,4000,Mark Templar on 17/06/2014 - Removed. Branches,Yes,17/06/2014 12:27,CN8124 WR,SOUTHERN GRAMPIANS,17/06/2014 12:20,Forward,900,55463,Routine Maintenance,-37.4263614,142.4231924,27 (KM)
LITTER CONTROL,VICTORIA VALLEY RD,4000,Mark Templar on 17/06/2014 - Removed.roo,Yes,17/06/2014 12:11,CN8124 WR,SOUTHERN GRAMPIANS,17/06/2014 12:09,Forward,16,55466,Routine Maintenance,-37.5256109,142.3357219,12 (KM)
LITTER CONTROL,BALLARAT-MARYBOROUGH RD,5327,Andrew Ingram on 18/06/2014 - Roo removed from the shoulder and completed,Yes,18/06/2014 10:03,CN8124 WR,HEPBURN,18/06/2014 9:56,Forward,1706,56078,Routine Maintenance,-37.2234473,143.7297743,40 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 18/06/2014 - Removed.rock,Yes,18/06/2014 8:56,CN8124 WR,NORTHERN GRAMPIANS,18/06/2014 8:53,Forward,700,55922,Routine Maintenance,-37.140756,142.5066201,1 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 18/06/2014 - Removed.branch,Yes,18/06/2014 9:11,CN8124 WR,NORTHERN GRAMPIANS,18/06/2014 9:08,Forward,800,55949,Routine Maintenance,-37.1529558,142.4811467,7 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 18/06/2014 - Removed.rock,Yes,18/06/2014 9:55,CN8124 WR,NORTHERN GRAMPIANS,18/06/2014 9:52,Forward,0,56037,Routine Maintenance,-37.132888,142.4300422,14 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 18/06/2014 - Removed.rocks.from.road,Yes,18/06/2014 10:03,CN8124 WR,NORTHERN GRAMPIANS,18/06/2014 9:55,Forward,100,56296,Routine Maintenance,,,19 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 18/06/2014 - Cut.and.removed.branches.,Yes,18/06/2014 9:18,CN8124 WR,NORTHERN GRAMPIANS,18/06/2014 9:11,Forward,380,56297,Routine Maintenance,-37.1463281,142.4634389,MT DIFFICULT RD (SR)
LITTER CONTROL,SILVERBAND RD,4911,Mark Templar on 18/06/2014 - Swept.broken.glass.off.road..made.safe,Yes,18/06/2014 11:28,CN8124 WR,NORTHERN GRAMPIANS,18/06/2014 11:20,Forward,900,56281,Hazard,,,6 (KM)
LITTER CONTROL,SILVERBAND RD,4911,Mark Templar on 18/06/2014 - Removed.rocks,Yes,18/06/2014 11:19,CN8124 WR,NORTHERN GRAMPIANS,18/06/2014 11:10,Forward,300,56285,Routine Maintenance,,,4 (KM)
LITTER CONTROL,BENDIGO-MARYBOROUGH RD,5200,Andrew Ingram on 18/06/2014 - Removed from the shoulder and completed,Yes,18/06/2014 11:28,CN8124 WR,CENTRAL GOLDFIELDS,18/06/2014 11:17,Reverse,366,56310,Routine Maintenance,-36.9471824,143.7847647,OLD EDDINGTON RD (SR)
LITTER CONTROL,MORTLAKE-ARARAT RD,5100,John Webber on 18/06/2014 - Remove roo from side of road,Yes,18/06/2014 10:33,CN8124 WR,ARARAT,18/06/2014 10:31,Forward,271,56121,Routine Maintenance,-37.4054631,142.8602478,LABRADOR RD (SR)
LITTER CONTROL,MORTLAKE-ARARAT RD,5100,John Webber on 18/06/2014 - Remove roo from side of road,Yes,18/06/2014 11:59,CN8124 WR,ARARAT,18/06/2014 11:59,Reverse,825,56361,Routine Maintenance,-37.5233338,142.8425512,MORRISS RD (SR)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 18/06/2014 - Remove roo from side of road,Yes,18/06/2014 14:46,CN8124 WR,PYRENEES,18/06/2014 14:45,Reverse,1044,56746,Routine Maintenance,-37.6945434,143.3067173,168 (KM)
LITTER CONTROL,BALLAN-DAYLESFORD RD,5189,Andrew Ingram on 19/06/2014 - Removed roo from side of road,Yes,19/06/2014 13:11,CN8124 WR,MOORABOOL,19/06/2014 13:06,Reverse,1341,57366,Routine Maintenance,-37.455119,144.137279,BACK SETTLEMENT RD (SR)
LITTER CONTROL,ROSSBRIDGE-STREATHAM RD,5098,John Webber on 19/06/2014 - Remove roo from side of road,Yes,19/06/2014 14:22,CN8124 WR,ARARAT,19/06/2014 14:21,Forward,520,57482,Routine Maintenance,-37.6401121,142.9660421,20 (KM)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 20/06/2014 - Removed roo from road,Yes,20/06/2014 11:26,CN8124 WR,GOLDEN PLAINS,20/06/2014 11:25,Forward,949,57912,Routine Maintenance,-37.6750703,143.4975775,148 (KM)
LITTER CONTROL,BALLARAT-BURRUMBEET RD,5087,John Webber on 24/06/2014 - Remove block of wood of the road,Yes,24/06/2014 13:19,CN8124 WR,BALLARAT,24/06/2014 13:17,Forward,694,59858,Routine Maintenance,-37.5150039,143.7166469,POWELLS RD (SR)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,John Webber on 24/06/2014 - Remove roo from side of road,Yes,24/06/2014 15:04,CN8124 WR,ARARAT,24/06/2014 15:03,Forward,586,60046,Routine Maintenance,-37.3761232,143.2077284,173 (KM)
LITTER CONTROL,KYNETON-TRENTHAM RD,5194,"Andrew Ingram on 25/06/2014 - Pot holes made safe and completed
Andrew Ingram on 26/06/2014 - Removed rubbish from the road and completed",Yes,26/06/2014 9:44,CN8124 WR,HEPBURN,26/06/2014 9:40,Reverse,1355,61353,Routine Maintenance,-37.3648718,144.3602788,DAYLESFORD-TRENTHAM RD (CR)
LITTER CONTROL,ARARAT-HALLS GAP RD,5136,Mark Templar on 26/06/2014 - Removed roo from the road,Yes,26/06/2014 10:15,CN8124 WR,ARARAT,26/06/2014 10:11,Reverse,110,61418,Routine Maintenance,-37.2353511,142.6895986,28 (KM)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 26/06/2014 - Remove roo from side of road,Yes,26/06/2014 15:02,CN8124 WR,SOUTHERN GRAMPIANS,26/06/2014 15:02,Forward,201,62121,Routine Maintenance,-37.6351122,142.5048865,242 (KM)
LITTER CONTROL,MAROONA-GLENTHOMPSON RD,5109,John Webber on 26/06/2014 - Remove roo from side of road,Yes,26/06/2014 16:07,CN8124 WR,ARARAT,26/06/2014 16:06,Forward,188,62239,Routine Maintenance,-37.4944388,142.7770778,10 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/06/2014 - Removed tree branch from the road,Yes,27/06/2014 13:51,CN8124 WR,NORTHERN GRAMPIANS,27/06/2014 13:33,Reverse,281,62890,Provisional,-37.236814,142.5378863,37 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 27/06/2014 - Removed roo from the road,Yes,27/06/2014 13:29,CN8124 WR,ARARAT,27/06/2014 13:23,Reverse,630,62891,Hazard,-37.4334234,142.4748467,61 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,"Mark Templar on 27/06/2014 - Removed.roo from the road
Stephen Matthews on 28/06/2014 - removed and not completed by patrol",Yes,28/06/2014 7:46,CN8124 WR,NORTHERN GRAMPIANS,27/06/2014 14:10,Reverse,455,62926,Hazard,-37.0786767,142.6616136,10 (KM)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 27/06/2014 - Remove roo from side of road,Yes,27/06/2014 13:17,CN8124 WR,ARARAT,27/06/2014 13:16,Reverse,833,62832,Routine Maintenance,-37.7160032,142.8044452,214 (KM)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 27/06/2014 - Remove roo from road,Yes,27/06/2014 14:08,CN8124 WR,ARARAT,27/06/2014 14:07,Forward,864,62913,Routine Maintenance,-37.6806277,143.0419847,190 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Removed.branch,Yes,1/07/2014 8:33,CN8124 WR,NORTHERN GRAMPIANS,1/07/2014 8:23,Forward,9,64156,Routine Maintenance,-37.1041359,142.5879964,17 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Removed.roo,Yes,1/07/2014 10:13,CN8124 WR,ARARAT,1/07/2014 10:06,Forward,0,64413,Routine Maintenance,-37.4781302,142.433469,67 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Cut.and.removed.tree,Yes,1/07/2014 9:33,CN8124 WR,ARARAT,1/07/2014 9:28,Forward,623,64414,Routine Maintenance,-37.4038942,142.4917854,56 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Removed.roo,Yes,1/07/2014 9:28,CN8124 WR,ARARAT,1/07/2014 9:25,Forward,275,64415,Routine Maintenance,-37.3762552,142.5048593,JIMMY CREEK RD (SR)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Cut.and.removed.branch,Yes,1/07/2014 9:25,CN8124 WR,ARARAT,1/07/2014 9:13,Forward,400,64417,Routine Maintenance,-37.3687483,142.5092185,52 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Removed.branches.,Yes,1/07/2014 9:01,CN8124 WR,NORTHERN GRAMPIANS,1/07/2014 8:57,Forward,120,64420,Routine Maintenance,-37.2315234,142.5385815,36 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Removed.large.branch,Yes,1/07/2014 8:57,CN8124 WR,NORTHERN GRAMPIANS,1/07/2014 8:54,Forward,100,64421,Routine Maintenance,-37.2142777,142.542594,34 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Removed.branches,Yes,1/07/2014 8:54,CN8124 WR,NORTHERN GRAMPIANS,1/07/2014 8:33,Forward,679,64422,Routine Maintenance,-37.1849102,142.5440959,30 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Cut.and.removed.tree,Yes,1/07/2014 10:38,CN8124 WR,ARARAT,1/07/2014 10:29,Forward,500,64499,Routine Maintenance,-37.5711051,142.3871042,78 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Cut.and.removed.tree,Yes,1/07/2014 10:29,CN8124 WR,ARARAT,1/07/2014 10:24,Forward,400,64500,Routine Maintenance,-37.4811744,142.4310518,67 (KM)
LITTER CONTROL,GRAMPIANS RD,4851,Mark Templar on 01/07/2014 - Cut.and.removed.large.branch,Yes,1/07/2014 10:24,CN8124 WR,ARARAT,1/07/2014 10:13,Forward,0,64501,Routine Maintenance,-37.5583966,142.3921282,77 (KM)
LITTER CONTROL,WESTERN HWY - Sec 4,2520,John Webber on 01/07/2014 - Remove roo from side of road,Yes,1/07/2014 9:46,CN8124 WR,NORTHERN GRAMPIANS,1/07/2014 9:45,Reverse,430,64340,Routine Maintenance,-37.1746678,142.8748529,215 (KM)
LITTER CONTROL,VICTORIA VALLEY RD,4000,Mark Templar on 01/07/2014 - Removed.branches,Yes,1/07/2014 13:48,CN8124 WR,SOUTHERN GRAMPIANS,1/07/2014 13:44,Forward,0,65178,Routine Maintenance,-37.4912334,142.3352544,16 (KM)
LITTER CONTROL,BALLARAT-CARNGHAM RD,5078,John Webber on 01/07/2014 - Remove roo from side of road,Yes,1/07/2014 16:04,CN8124 WR,PYRENEES,1/07/2014 16:03,Forward,794,65250,Routine Maintenance,-37.581,143.6127419,HOPES LA (SR)
LITTER CONTROL,SKIPTON RD,5090,John Webber on 01/07/2014 - Remove roo from side of road,Yes,1/07/2014 16:38,CN8124 WR,PYRENEES,1/07/2014 16:37,Reverse,363,65274,Routine Maintenance,-37.641322,143.3462063,25 (KM)
LITTER CONTROL,SKIPTON RD,5090,John Webber on 01/07/2014 - Remove large peace of steel from road,Yes,1/07/2014 16:54,CN8124 WR,PYRENEES,1/07/2014 16:52,Forward,301,65277,Routine Maintenance,-37.5762501,143.3563393,17 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 02/07/2014 - Removed.branch,Yes,2/07/2014 9:01,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 8:58,Forward,800,65320,Routine Maintenance,-37.1502934,142.4978437,3 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 02/07/2014 - Removed.branch,Yes,2/07/2014 8:58,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 8:49,Forward,55,65321,Routine Maintenance,-37.1453167,142.5030146,TO WONDERLAND (OT)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 02/07/2014 - Removed.branch,Yes,2/07/2014 9:19,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 9:16,Forward,300,65357,Routine Maintenance,-37.1439993,142.4587407,10 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 02/07/2014 - Removed.rocks,Yes,2/07/2014 9:50,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 9:47,Forward,377,65433,Routine Maintenance,-37.1420237,142.4398314,12 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 02/07/2014 - Removed.branch,Yes,2/07/2014 10:07,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 10:01,Forward,700,65745,Routine Maintenance,-37.0820015,142.369657,23 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 02/07/2014 - Removed. Rocks,Yes,2/07/2014 10:01,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 9:57,Forward,700,65746,Routine Maintenance,-37.1120462,142.4023703,18 (KM)
LITTER CONTROL,NORTHERN GRAMPIANS RD,4002,Mark Templar on 02/07/2014 - Removed. Rocks,Yes,2/07/2014 9:57,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 9:50,Forward,800,65747,Routine Maintenance,-37.1147569,142.4098171,17 (KM)
LITTER CONTROL,SILVERBAND RD,4911,Mark Templar on 02/07/2014 - Removed.branches,Yes,2/07/2014 12:07,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 12:06,Forward,500,65740,Routine Maintenance,-37.1920513,142.5161189,5 (KM)
LITTER CONTROL,SILVERBAND RD,4911,Mark Templar on 02/07/2014 - Cut.uptree.and.removed,Yes,2/07/2014 11:34,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 11:21,Forward,33,65741,Routine Maintenance,-37.1891091,142.5130497,5 (KM)
LITTER CONTROL,SILVERBAND RD,4911,Mark Templar on 02/07/2014 - Removed.branches,Yes,2/07/2014 11:21,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 11:16,Forward,300,65742,Routine Maintenance,-37.1838589,142.508689,4 (KM)
LITTER CONTROL,SILVERBAND RD,4911,Mark Templar on 02/07/2014 - Removed.branches,Yes,2/07/2014 11:16,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 11:13,Forward,315,65743,Routine Maintenance,-37.1778662,142.503632,SUNDIAL TURNTABLE RD (SR)
LITTER CONTROL,SILVERBAND RD,4911,Mark Templar on 02/07/2014 - Removed.branches,Yes,2/07/2014 11:13,CN8124 WR,NORTHERN GRAMPIANS,2/07/2014 11:03,Forward,200,65744,Routine Maintenance,-37.1665434,142.4987887,1 (KM)
LITTER CONTROL,MORTLAKE-ARARAT RD,5100,John Webber on 02/07/2014 - Remove roo from side of road,Yes,2/07/2014 15:47,CN8124 WR,ARARAT,2/07/2014 15:45,Reverse,1332,66217,Routine Maintenance,-37.5716265,142.8339047,60 (KM)
LITTER CONTROL,DAYLESFORD-TRENTHAM RD,5195,Andrew Ingram on 03/07/2014 - Kangaroo removed from shoulder and completed,Yes,3/07/2014 10:18,CN8124 WR,HEPBURN,3/07/2014 10:16,Forward,103,66552,Routine Maintenance,-37.3942426,144.2230241,SOUTH BULLARTO RD (SR)
LITTER CONTROL,DAYLESFORD-TRENTHAM RD,5195,Andrew Ingram on 03/07/2014 - Wombat moved off shoulder and completed,Yes,3/07/2014 10:11,CN8124 WR,HEPBURN,3/07/2014 10:07,Forward,902,66554,Routine Maintenance,-37.3883105,144.2082599,7 (KM)
LITTER CONTROL,WIMMERA HWY,2110,Mark Templar on 03/07/2014 - Emptied.bin,Yes,3/07/2014 13:58,CN8124 WR,NORTHERN GRAMPIANS,3/07/2014 13:54,Reverse,716,66965,Routine Maintenance,-36.6380672,142.9784832,COPE COPE-MARNOO EAST RD (SR)
LITTER CONTROL,BALLAN-DAYLESFORD RD,5189,Matthew Shaw on 03/07/2014 - Branch removed from shoulder,Yes,3/07/2014 15:37,CN8124 WR,MOORABOOL,3/07/2014 15:35,Forward,1886,67176,Routine Maintenance,-37.4492078,144.1325022,CALDERS LA (SR)
LITTER CONTROL,DONALD-STAWELL RD,5155,Mark Templar on 08/07/2014 - Removed.branch,Yes,8/07/2014 10:08,CN8124 WR,NORTHERN GRAMPIANS,8/07/2014 9:17,Reverse,700,68952,Routine Maintenance,-36.6457662,142.8673,35 (KM)
LITTER CONTROL,DONALD-STAWELL RD,5155,Mark Templar on 08/07/2014 - Removed.branches,Yes,8/07/2014 9:02,CN8124 WR,NORTHERN GRAMPIANS,8/07/2014 8:32,Reverse,296,68955,Routine Maintenance,-36.8114881,142.7856088,60 (KM)
LITTER CONTROL,DONALD-STAWELL RD,5155,Mark Templar on 08/07/2014 - Removed.branch,Yes,8/07/2014 10:30,CN8124 WR,NORTHERN GRAMPIANS,8/07/2014 10:21,Reverse,763,69039,Routine Maintenance,-36.4935338,142.8827641,18 (KM)
LITTER CONTROL,SUNRAYSIA HWY,2700,Mark Templar on 08/07/2014 - Removed.branches,Yes,8/07/2014 11:42,CN8124 WR,NORTHERN GRAMPIANS,8/07/2014 11:41,Reverse,48,69200,Routine Maintenance,-36.4972465,143.0844601,264 (KM)
LITTER CONTROL,WIMMERA HWY,2110,Mark Templar on 08/07/2014 - Removed.branches,Yes,8/07/2014 13:08,CN8124 WR,NORTHERN GRAMPIANS,8/07/2014 13:01,Reverse,402,69354,Routine Maintenance,-36.6330596,143.2127662,229 (KM)
LITTER CONTROL,WIMMERA HWY,2110,Mark Templar on 08/07/2014 - Removed.roo,Yes,8/07/2014 13:26,CN8124 WR,NORTHERN GRAMPIANS,8/07/2014 13:18,Reverse,653,69402,Routine Maintenance,-36.6214738,143.0475409,GRE GRE VILLAGE RD (SR)
LITTER CONTROL,BALLARAT-BUNINYONG RD,5182,Andrew Ingram on 08/07/2014 - Removed cat off shoulder and completed,Yes,8/07/2014 14:17,CN8124 WR,BALLARAT,8/07/2014 14:15,Reverse,117,69490,Hazard,-37.6122444,143.8711863,ENTRANCE TO DAMASCUS COLLEGE (OT)
LITTER CONTROL,BALLARAT-BURRUMBEET RD,5087,Andrew Ingram on 08/07/2014 - Rubbish removed from shoulder and completed,Yes,8/07/2014 15:07,CN8124 WR,BALLARAT,8/07/2014 15:05,Reverse,200,69567,Routine Maintenance,-37.559062,143.9032845,RAILWAY LINE (SN8741) A2 (BR)
LITTER CONTROL,BALLARAT-BURRUMBEET RD,5087,Andrew Ingram on 08/07/2014 - Removed large peace of fiberglass off road and completed,Yes,8/07/2014 15:16,CN8124 WR,BALLARAT,8/07/2014 15:07,Forward,7,69575,Routine Maintenance,-37.5610921,143.8753432,4 (KM)
LITTER CONTROL,WESTERN HWY - Sec 3,2520,John Webber on 08/07/2014 - Remove roo from side of road,Yes,8/07/2014 15:47,CN8124 WR,ARARAT,8/07/2014 15:46,Forward,156,69600,Routine Maintenance,-37.386833,143.2454404,170 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 10/07/2014 - Removed.branches,Yes,10/07/2014 10:09,CN8124 WR,PYRENEES,10/07/2014 10:08,Forward,500,70606,Routine Maintenance,-37.1303285,143.1068879,8 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 10/07/2014 - Removed.roo,Yes,10/07/2014 10:10,CN8124 WR,PYRENEES,10/07/2014 10:09,Forward,200,70610,Routine Maintenance,-37.1158153,143.1020785,10 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 10/07/2014 - Removed.roo,Yes,10/07/2014 10:23,CN8124 WR,PYRENEES,10/07/2014 10:13,Forward,0,70633,Routine Maintenance,-37.0283064,143.1249889,21 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 10/07/2014 - Removed.roo,Yes,10/07/2014 11:38,CN8124 WR,NORTHERN GRAMPIANS,10/07/2014 11:33,Forward,89,70780,Routine Maintenance,-36.8047301,143.1184149,AVON RIVER (SN4594) A2 (BR)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 10/07/2014 - Removed.branches,Yes,10/07/2014 11:33,CN8124 WR,NORTHERN GRAMPIANS,10/07/2014 11:17,Forward,400,70781,Routine Maintenance,-36.8222613,143.1180023,46 (KM)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 10/07/2014 - Removed.roo,Yes,10/07/2014 11:09,CN8124 WR,PYRENEES,10/07/2014 11:05,Forward,367,70783,Routine Maintenance,-36.9453092,143.1001942,GLENISTER GAP RD (SR)
LITTER CONTROL,ARARAT-ST ARNAUD RD,5247,Mark Templar on 10/07/2014 - Removed.branch,Yes,10/07/2014 11:43,CN8124 WR,NORTHERN GRAMPIANS,10/07/2014 11:38,Forward,800,70793,Routine Maintenance,-36.7676476,143.1268212,52 (KM)
LITTER CONTROL,MAROONA-GLENTHOMPSON RD,5109,John Webber on 10/07/2014 - Remove roo from side of road,Yes,10/07/2014 11:01,CN8124 WR,ARARAT,10/07/2014 11:00,Forward,1020,70704,Routine Maintenance,-37.4701622,142.8106994,5 (KM)
LITTER CONTROL,MAROONA-GLENTHOMPSON RD,5109,John Webber on 10/07/2014 - Remove roo from road,Yes,10/07/2014 11:50,CN8124 WR,ARARAT,10/07/2014 11:50,Reverse,311,70809,Routine Maintenance,-37.5507544,142.698835,LALKALDARNO RD (SR)
LITTER CONTROL,GLENELG HWY,2670,John Webber on 10/07/2014 - Remove fox from road,Yes,10/07/2014 13:42,CN8124 WR,SOUTHERN GRAMPIANS,10/07/2014 13:41,Reverse,137,71027,Routine Maintenance,-37.653485,142.324825,259 (KM)
LITTER CONTROL,DUNACH-EDDINGTON RD,5975,Andrew Ingram on 11/07/2014 - Tree limb on shoulder removed hazard made safe and completed,Yes,11/07/2014 12:21,CN8124 WR,CENTRAL GOLDFIELDS,11/07/2014 12:20,Reverse,914,71711,Routine Maintenance,-37.0959513,143.7875008,POLLOCKS RD (SR)
LITTER CONTROL,LEXTON-TALBOT RD,5226,Andrew Ingram on 11/07/2014 - Removed tree limb off shoulder and completed,Yes,11/07/2014 13:07,CN8124 WR,CENTRAL GOLDFIELDS,11/07/2014 13:05,Reverse,589,71788,Routine Maintenance,-37.1869822,143.6609761,BAKERS RD (SR)
LITTER CONTROL,LEXTON-TALBOT RD,5226,Andrew Ingram on 11/07/2014 - Removed roo from shoulder and completed,Yes,11/07/2014 13:19,CN8124 WR,PYRENEES,11/07/2014 13:07,Reverse,168,71914,Routine Maintenance,-37.2594921,143.5421503,CEMETERY RD (SR)
